,Time,Tweet,User,Location,Retweets,Likes
58,2022-11-06 23:59:41+00:00,"RT @LiliesHome_: Go Go! LISA We are here for you ✌️🫰

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the…",BibiNannd123,,878,0
59,2022-11-06 23:59:41+00:00,"RT @xxrjycxx: sunshine💛🥰

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenreport…",AnyaManoban,,236,0
60,2022-11-06 23:59:41+00:00,Elon's takeover was all staged and orchestrated by Jeremy Renner to make everyone leave Twitter and go to the Jeremy Renner app to meet Hollywood superstar Jeremy Renner,ElHermanopls,I like women ,0,0
61,2022-11-06 23:59:41+00:00,"RT @Iiliworld: Lisa 🔥🔥🔥

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenreport…",asgardz3,,1175,0
62,2022-11-06 23:59:40+00:00,"RT @LISANATIONS_: We good? We good. 👍🏻👍🏻

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenr…",RapperLisa_m,,2125,0
63,2022-11-06 23:59:40+00:00,"RT @MoistCr1TiKaL: So the opposite of free speech, you’re shadow banned unless you pay $8 a month to have a voice. If this was announced be…",stellarRTBTN,no masc prns plz !,10439,0
64,2022-11-06 23:59:40+00:00,"RT @Lsglobal_: My Typa girl is here 🤩

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY202…",4ever32797,,377,0
65,2022-11-06 23:59:40+00:00,"Liso 😱

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenreport #MONEY #SG https://t.co/Fu0yhKm9yD",AnasTasya1904,,0,1
66,2022-11-06 23:59:39+00:00,"RT @hanakitayu9877: LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 
@thenreport http…",jj_peak,,38,0
67,2022-11-06 23:59:39+00:00,"RT @Born2Bredarmy: Hi can i get 50 reply

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenr…",tuck252625,ประเทศไทย,927,0
68,2022-11-06 23:59:39+00:00,"RT @LISANATIONS_: The love that gives me peace 🤍

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY202…",Anutra0027,"กรุงเทพมหานคร, ประเทศไทย",1225,0
69,2022-11-06 23:59:39+00:00,"RT @LaliceUpdates: Lisoo 🐰🐥😅

LALISA HAMILTON TAKEOVER 
#MONEY #SG 

#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @then…",beeston78370072,,1140,0
70,2022-11-06 23:59:39+00:00,"RT @LISANATIONS_: That girl that drive you crazy

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY202…",LiLiFrom_BP0327,Blackpink,1676,0
71,2022-11-06 23:59:39+00:00,"RT @Iiliworld: Lisaaa please 😭😭😂

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @th…",LOVELEO78071463,,406,0
72,2022-11-06 23:59:38+00:00,"RT @lalaluvlalisa: soo close 🥺

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenreport #MON…",ca_leng,,139,0
73,2022-11-06 23:59:38+00:00,"RT @AAA291100: น้องบอกให้สู้ๆ

LALISA HAMILTON TAKEOVER 
#MONEY #SG 

#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @the…",LisaGangs,,37,0
74,2022-11-06 23:59:38+00:00,"RT @MoistCr1TiKaL: So the opposite of free speech, you’re shadow banned unless you pay $8 a month to have a voice. If this was announced be…",TheScifiFan,"Trois-Rivières, Québec",10439,0
75,2022-11-06 23:59:38+00:00,"RT @Iiliworld: I loveeee herrrrr more than anything 🥹

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of th…",hngs01441592,,442,0
76,2022-11-06 23:59:37+00:00,"RT @lalaluvlalisa: soundcheck mic check it’s on, you good lisa sounds so good looks sooo good 👍🏻

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT…",Lilimygirl27,,361,0
77,2022-11-06 23:59:37+00:00,"RT @sinekaew: จิ๋วค้าบบบ 😘

LALISA HAMILTON TAKEOVER
#MONEY #SG
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenrepor…",jj_peak,,7,0
78,2022-11-06 23:59:37+00:00,"RT @LiliesHome_: Soundcheck D1 - You are good LISA 👍

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the…",9f0462026637489,,624,0
79,2022-11-06 23:59:37+00:00,"RT @LaliceUpdates: She’s sooo cuteee 😂

LALISA HAMILTON TAKEOVER 
#MONEY #SG 

#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY…",rifah_gf,,871,0
80,2022-11-06 23:59:37+00:00,"RT @PranpriyaAnya: @LaliceUpdates @thenreport Haha Lisoo duo, here i found another 

LALISA HAMILTON TAKEOVER 
#MONEY #SG 

#NETIZENSREPORT…",stnelva,,10,0
81,2022-11-06 23:59:37+00:00,"RT @LISANATIONS_: That girl that drive you crazy

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY202…",Fon19lovely,,1676,0
82,2022-11-06 23:59:37+00:00,"RT @lisaecuador_: Momento Lisoo en el soundcheck de Hamilton D1 

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of th…",cwmHUnGi9730fpK,,37,0
83,2022-11-06 23:59:36+00:00,"RT @lisaecuador_: Lisa - Really, soundcheck en Hamilton D1 

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Yea…",LM50796956,,59,0
84,2022-11-06 23:59:36+00:00,"RT @LISANATIONS_: Lisa on Bornpink World Tour Hamilton Soundcheck

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of t…",BlckLlilie,,1884,0
85,2022-11-06 23:59:36+00:00,"RT @TheManoban_Walk: Just one smile from Lisa is enough to brighten up my day 🥰

LALISA HAMILTON TAKEOVER #MONEY #SG 

#NETIZENSREPORT #LIS…",thehen_icon,"กรุงเทพมหานคร, ประเทศไทย",64,0
86,2022-11-06 23:59:36+00:00,"RT @Iiliworld: Lisaaa please 😭😭😂

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @th…",Em_blackpink,,406,0
87,2022-11-06 23:59:35+00:00,"RT @Iiliworld: I loveeee herrrrr more than anything 🥹

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of th…",dayodyo,IG - @lalalalisa_m ,442,0
88,2022-11-06 23:59:34+00:00,"RT @xxrjycxx: loveyouu!!🫶

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenreport #MONEY #S…",Pajelo32,"กรุงเทพมหานคร, ประเทศไทย",999,0
